funded_amnt,int_rate,installment,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
28000.0,0.2899,843.22,7.0,1.0,36.0,1.0,0.0,3.0
30000.0,0.2899,942.59,8.0,1.0,36.0,6.0,1.0,2.0
9600.0,0.2899,306.04,8.0,1.0,36.0,7.0,1.0,2.0
35000.0,0.1785999999999999,1262.88,8.0,1.0,36.0,20.0,1.0,4.0
10000.0,0.1333,338.54,8.0,1.0,36.0,13.0,1.0,1.0
20000.0,0.1825,510.6,8.0,1.0,60.0,21.0,1.0,4.0
15000.0,0.2899,471.3,8.0,1.0,36.0,6.0,1.0,0.0
17900.0,0.1999,474.15,8.0,1.0,60.0,24.0,1.0,2.0
1000.0,0.2899,422.28,7.0,1.0,36.0,10.0,1.0,4.0
9600.0,0.2899,316.71,8.0,1.0,36.0,10.0,1.0,4.0
6975.0,0.1399,238.36,8.0,1.0,36.0,14.0,1.0,3.0
12000.0,0.2899,369.93,8.0,1.0,36.0,3.0,0.0,2.0
1000.0,0.2899,423.91,8.0,1.0,36.0,9.0,1.0,1.0
9000.0,0.2899,300.18,7.0,1.0,36.0,11.0,0.0,1.0
5550.0,0.2899,169.45,7.0,1.0,36.0,2.0,0.0,1.0
1000.0,0.2899,678.2,8.0,1.0,36.0,3.0,0.0,4.0
13250.0,0.1465,312.79,8.0,1.0,60.0,15.0,1.0,4.0
1000.0,0.2899,493.11,7.0,1.0,36.0,12.0,0.0,4.0
28000.0,0.1757,704.49,8.0,1.0,60.0,19.0,1.0,3.0
14000.0,0.1757,352.25,8.0,1.0,60.0,19.0,1.0,1.0
30000.0,0.2899,938.57,8.0,1.0,36.0,5.0,1.0,1.0
10000.0,0.2899,309.97,0.0,1.0,36.0,4.0,0.0,3.0
7000.0,0.2899,229.14,8.0,1.0,36.0,9.0,0.0,2.0
5500.0,0.1561,192.31,8.0,1.0,36.0,16.0,1.0,4.0
15000.0,0.2899,318.64,8.0,1.0,60.0,8.0,0.0,3.0
10875.0,0.1825,277.64,7.0,1.0,60.0,21.0,0.0,1.0
20000.0,0.1333,458.45,0.0,1.0,60.0,13.0,0.0,4.0
35000.0,0.1757,1372.97,8.0,1.0,60.0,19.0,1.0,4.0
34000.0,0.1465,1172.81,8.0,1.0,36.0,15.0,1.0,0.0
12800.0,0.2899,422.28,8.0,1.0,36.0,10.0,1.0,1.0
13000.0,0.1465,306.89,0.0,1.0,60.0,15.0,1.0,3.0
10000.0,0.2899,333.53,8.0,1.0,36.0,11.0,0.0,1.0
3275.0,0.2899,99.99,8.0,1.0,36.0,2.0,0.0,2.0
8000.0,0.2899,250.29,8.0,1.0,36.0,5.0,1.0,1.0
25000.0,0.2899,763.28,0.0,1.0,36.0,2.0,0.0,4.0
33000.0,0.2899,1052.01,8.0,1.0,36.0,7.0,1.0,4.0
16000.0,0.2899,1372.97,8.0,1.0,36.0,2.0,1.0,2.0
24000.0,0.2899,500.19,8.0,1.0,60.0,7.0,0.0,4.0
11000.0,0.1399,255.9,8.0,1.0,60.0,14.0,1.0,1.0
10300.0,0.2899,232.73,8.0,1.0,60.0,12.0,1.0,2.0
20000.0,0.2899,667.06,8.0,1.0,36.0,11.0,1.0,4.0
25250.0,0.2899,793.35,8.0,1.0,36.0,6.0,0.0,1.0
24000.0,0.1399,558.32,8.0,1.0,60.0,14.0,1.0,4.0
12975.0,0.2198999999999999,358.29,8.0,1.0,60.0,26.0,1.0,3.0
2625.0,0.1561,91.79,8.0,1.0,36.0,16.0,0.0,0.0
10000.0,0.2899,314.2,8.0,1.0,36.0,10.0,0.0,3.0
4000.0,0.2899,131.97,0.0,1.0,36.0,10.0,1.0,2.0
1000.0,0.2899,31.88,0.0,1.0,36.0,7.0,1.0,1.0
16000.0,0.2899,347.8,8.0,1.0,60.0,9.0,0.0,0.0
6000.0,0.1333,203.12,8.0,1.0,36.0,13.0,1.0,2.0
16000.0,0.2899,1372.97,7.0,1.0,36.0,3.0,1.0,1.0
20025.0,0.1699,713.85,7.0,1.0,36.0,18.0,1.0,1.0
20000.0,0.1825,725.56,8.0,1.0,36.0,21.0,1.0,1.0
7000.0,0.1333,236.98,8.0,1.0,36.0,13.0,0.0,3.0
10000.0,0.2899,335.45,8.0,1.0,36.0,12.0,0.0,2.0
3000.0,0.2899,98.21,0.0,1.0,36.0,9.0,0.0,3.0
26400.0,0.2899,560.8,8.0,1.0,60.0,8.0,1.0,0.0
15000.0,0.2899,469.29,8.0,1.0,36.0,5.0,0.0,0.0
20000.0,0.2899,625.72,8.0,1.0,36.0,5.0,1.0,2.0
21450.0,0.1399,499.0,8.0,1.0,60.0,14.0,0.0,2.0
15000.0,0.2899,1372.97,8.0,1.0,36.0,2.0,0.0,2.0
15000.0,0.2899,469.29,8.0,1.0,36.0,5.0,0.0,1.0
14000.0,0.2899,313.48,8.0,1.0,60.0,11.0,0.0,4.0
1000.0,0.2899,266.83,8.0,1.0,36.0,11.0,1.0,4.0
13000.0,0.1399,444.25,8.0,1.0,36.0,14.0,0.0,4.0
15425.0,0.1757,554.33,8.0,1.0,36.0,19.0,1.0,1.0
1000.0,0.2899,364.03,7.0,1.0,60.0,5.0,1.0,4.0
15000.0,0.1333,343.84,8.0,1.0,60.0,13.0,0.0,1.0
15500.0,0.2899,484.93,8.0,1.0,36.0,5.0,1.0,3.0
7800.0,0.2899,251.65,8.0,1.0,36.0,8.0,1.0,0.0
29000.0,0.2899,1372.97,8.0,1.0,36.0,1.0,0.0,4.0
35000.0,0.2899,1078.94,8.0,1.0,36.0,3.0,1.0,0.0
15000.0,0.1399,348.95,8.0,1.0,60.0,14.0,0.0,2.0
10000.0,0.1333,338.54,8.0,1.0,36.0,13.0,0.0,0.0
2675.0,0.1699,95.36,8.0,1.0,36.0,18.0,1.0,3.0
25000.0,0.2899,531.06,8.0,1.0,60.0,8.0,0.0,2.0
12000.0,0.1655,295.34,8.0,1.0,60.0,17.0,1.0,2.0
6000.0,0.2899,188.52,8.0,1.0,36.0,6.0,1.0,3.0
7200.0,0.1465,248.36,8.0,1.0,60.0,15.0,1.0,2.0
1000.0,0.2899,247.43,8.0,1.0,36.0,10.0,1.0,2.0
1225.0,0.1825,44.45,0.0,1.0,36.0,21.0,1.0,2.0
3000.0,0.2899,98.21,7.0,1.0,36.0,9.0,1.0,1.0
1000.0,0.2899,371.96,8.0,1.0,36.0,4.0,0.0,2.0
4800.0,0.2899,1372.97,8.0,1.0,36.0,7.0,0.0,2.0
16000.0,0.2899,361.52,8.0,1.0,60.0,12.0,0.0,1.0
10000.0,0.1333,338.54,8.0,1.0,36.0,13.0,1.0,3.0
18350.0,0.1465,1372.97,8.0,1.0,36.0,15.0,1.0,4.0
16800.0,0.2899,379.6,8.0,1.0,60.0,15.0,0.0,4.0
5000.0,0.2899,166.77,8.0,1.0,36.0,11.0,1.0,1.0
12000.0,0.1655,295.34,8.0,1.0,60.0,17.0,0.0,1.0
17000.0,0.2899,380.66,7.0,1.0,60.0,15.0,0.0,3.0
1800.0,0.2899,57.39,7.0,1.0,36.0,7.0,0.0,3.0
5000.0,0.2899,163.67,8.0,1.0,36.0,9.0,1.0,4.0
12000.0,0.2899,279.16,8.0,1.0,60.0,14.0,1.0,4.0
20000.0,0.1825,510.6,8.0,1.0,60.0,21.0,0.0,2.0
12000.0,0.2899,264.1,8.0,1.0,60.0,10.0,1.0,2.0
8000.0,0.1561,279.72,8.0,1.0,36.0,16.0,1.0,1.0
18700.0,0.2899,623.71,8.0,1.0,36.0,11.0,0.0,2.0
10000.0,0.2899,208.41,8.0,1.0,60.0,7.0,0.0,2.0
7200.0,0.2899,229.53,8.0,1.0,36.0,7.0,1.0,2.0
35000.0,0.2899,760.82,8.0,1.0,60.0,9.0,1.0,3.0
10000.0,0.2899,335.45,8.0,1.0,36.0,12.0,1.0,4.0
24000.0,0.1399,820.15,8.0,1.0,36.0,14.0,1.0,2.0
22000.0,0.2899,447.98,8.0,1.0,60.0,6.0,0.0,4.0
5000.0,0.1465,172.48,8.0,1.0,36.0,15.0,1.0,1.0
12000.0,0.2899,377.04,8.0,1.0,60.0,6.0,0.0,2.0
3700.0,0.1561,129.37,8.0,1.0,36.0,16.0,1.0,4.0
12550.0,0.2899,392.64,8.0,1.0,36.0,5.0,0.0,4.0
8400.0,0.2899,281.78,8.0,1.0,36.0,15.0,1.0,1.0
6000.0,0.2899,201.27,8.0,1.0,36.0,12.0,1.0,3.0
27000.0,0.2899,586.92,8.0,1.0,60.0,9.0,0.0,3.0
12725.0,0.2899,1372.97,8.0,1.0,36.0,6.0,0.0,1.0
3500.0,0.2899,117.41,8.0,1.0,36.0,12.0,0.0,3.0
20400.0,0.2899,415.4,8.0,1.0,60.0,6.0,0.0,2.0
13600.0,0.1919,354.22,8.0,1.0,60.0,23.0,1.0,1.0
1500.0,0.1561,52.45,8.0,1.0,36.0,16.0,1.0,4.0
35000.0,0.2198999999999999,966.47,8.0,1.0,60.0,26.0,1.0,2.0
15050.0,0.1699,373.96,8.0,1.0,60.0,18.0,1.0,1.0
33000.0,0.1757,1185.93,8.0,1.0,36.0,19.0,1.0,2.0
35000.0,0.2899,1099.69,9.0,1.0,36.0,6.0,1.0,2.0
5050.0,0.2899,1372.97,8.0,1.0,36.0,9.0,1.0,1.0
1000.0,0.2299,304.8,8.0,1.0,36.0,27.0,1.0,1.0
8000.0,0.1333,270.83,8.0,1.0,36.0,13.0,1.0,1.0
25000.0,0.1919,651.14,8.0,1.0,60.0,23.0,0.0,1.0
7700.0,0.2899,237.37,8.0,1.0,36.0,5.0,1.0,4.0
16000.0,0.1465,1372.97,8.0,1.0,36.0,15.0,1.0,3.0
35000.0,0.2899,760.82,8.0,1.0,60.0,9.0,1.0,3.0
12000.0,0.1785999999999999,432.99,8.0,1.0,36.0,20.0,1.0,1.0
15000.0,0.2899,305.44,8.0,1.0,60.0,6.0,0.0,1.0
21000.0,0.2899,446.09,8.0,1.0,60.0,8.0,0.0,1.0
1000.0,0.1561,673.92,8.0,1.0,60.0,16.0,1.0,2.0
17000.0,0.2899,567.01,8.0,1.0,36.0,11.0,1.0,1.0
7300.0,0.2899,222.88,8.0,0.0,36.0,2.0,0.0,3.0
20000.0,0.2899,447.83,7.0,1.0,60.0,11.0,0.0,4.0
14000.0,0.1757,352.25,7.0,1.0,60.0,19.0,0.0,3.0
13200.0,0.2899,414.74,8.0,1.0,36.0,6.0,0.0,2.0
15000.0,0.2899,483.94,8.0,1.0,36.0,8.0,0.0,1.0
35000.0,0.1333,1184.86,8.0,1.0,36.0,13.0,0.0,2.0
6900.0,0.2899,216.8,8.0,1.0,36.0,6.0,1.0,0.0
12000.0,0.2899,250.1,7.0,1.0,60.0,7.0,0.0,1.0
10000.0,0.2899,312.86,0.0,1.0,36.0,5.0,1.0,3.0
12000.0,0.2899,392.81,8.0,1.0,36.0,9.0,1.0,2.0
14000.0,0.2899,469.63,8.0,1.0,36.0,12.0,1.0,2.0
30000.0,0.2899,677.85,8.0,1.0,60.0,12.0,1.0,4.0
14000.0,0.2899,308.11,8.0,1.0,60.0,10.0,0.0,2.0
14000.0,0.2899,433.95,8.0,1.0,36.0,4.0,1.0,4.0
12000.0,0.2899,366.37,8.0,1.0,36.0,2.0,1.0,2.0
14000.0,0.2899,316.33,7.0,1.0,60.0,12.0,0.0,3.0
11300.0,0.1785999999999999,407.73,8.0,1.0,36.0,20.0,1.0,1.0
5000.0,0.2899,163.67,8.0,1.0,36.0,9.0,1.0,2.0
20000.0,0.2899,628.39,8.0,1.0,36.0,6.0,1.0,4.0
3475.0,0.1919,127.72,8.0,1.0,36.0,23.0,1.0,3.0
8150.0,0.1655,288.75,8.0,1.0,36.0,17.0,1.0,2.0
14400.0,0.1465,339.94,8.0,1.0,60.0,15.0,1.0,1.0
21000.0,0.2899,700.42,8.0,1.0,36.0,11.0,0.0,1.0
10000.0,0.2899,270.48,8.0,1.0,60.0,25.0,1.0,2.0
2800.0,0.1399,95.69,8.0,1.0,60.0,14.0,1.0,1.0
2600.0,0.2899,1372.97,8.0,1.0,36.0,12.0,0.0,2.0
30000.0,0.1465,708.2,8.0,1.0,60.0,15.0,1.0,2.0
7500.0,0.2899,225.87,8.0,1.0,36.0,1.0,0.0,1.0
25000.0,0.1855,642.34,8.0,1.0,60.0,22.0,0.0,3.0
18000.0,0.2899,1372.97,8.0,1.0,60.0,5.0,0.0,2.0
13150.0,0.1855,337.88,8.0,1.0,60.0,22.0,1.0,4.0
1000.0,0.2899,266.83,8.0,1.0,36.0,11.0,0.0,2.0
11200.0,0.2899,253.07,8.0,1.0,60.0,12.0,1.0,4.0
35000.0,0.2899,783.7,8.0,1.0,60.0,15.0,1.0,4.0
15000.0,0.2899,469.29,8.0,1.0,36.0,5.0,1.0,1.0
5000.0,0.2899,167.73,8.0,1.0,60.0,12.0,1.0,2.0
28000.0,0.1999,741.68,8.0,0.0,60.0,24.0,0.0,4.0
22150.0,0.2899,667.05,8.0,1.0,36.0,1.0,0.0,3.0
15100.0,0.2677,459.01,7.0,1.0,60.0,31.0,1.0,2.0
30000.0,0.2899,1372.97,8.0,1.0,36.0,2.0,1.0,3.0
17550.0,0.2098999999999999,661.11,8.0,1.0,36.0,25.0,1.0,1.0
24000.0,0.2899,1372.97,8.0,1.0,36.0,10.0,1.0,3.0
35000.0,0.2899,1095.0,8.0,1.0,36.0,5.0,1.0,2.0
5000.0,0.2899,167.73,8.0,1.0,60.0,12.0,1.0,4.0
28000.0,0.1655,1372.97,8.0,1.0,60.0,17.0,1.0,2.0
9000.0,0.2899,294.61,8.0,1.0,36.0,9.0,1.0,2.0
15000.0,0.1561,361.67,8.0,1.0,60.0,16.0,1.0,0.0
23100.0,0.2299,651.07,8.0,1.0,60.0,27.0,1.0,2.0
35000.0,0.1465,826.24,8.0,1.0,60.0,15.0,1.0,1.0
5425.0,0.2899,163.38,8.0,1.0,36.0,1.0,1.0,3.0
13000.0,0.2899,428.88,8.0,1.0,36.0,10.0,1.0,4.0
22400.0,0.2899,486.92,8.0,1.0,60.0,9.0,1.0,2.0
5500.0,0.1561,192.31,8.0,1.0,36.0,16.0,1.0,1.0
8000.0,0.2899,244.25,8.0,1.0,36.0,2.0,0.0,1.0
35000.0,0.1561,843.9,8.0,1.0,60.0,16.0,1.0,2.0
18000.0,0.1561,629.37,0.0,1.0,36.0,16.0,1.0,2.0
10400.0,0.2899,210.33,8.0,1.0,60.0,5.0,0.0,3.0
15000.0,0.2899,491.01,0.0,1.0,36.0,9.0,1.0,4.0
8400.0,0.2899,262.8,8.0,1.0,36.0,5.0,1.0,2.0
1000.0,0.2899,217.38,8.0,1.0,60.0,9.0,1.0,2.0
25000.0,0.2899,1372.97,8.0,1.0,36.0,7.0,0.0,4.0
11500.0,0.1333,389.32,8.0,1.0,36.0,13.0,0.0,2.0
5050.0,0.2899,165.31,8.0,1.0,36.0,9.0,0.0,1.0
5000.0,0.2899,157.1,8.0,1.0,36.0,6.0,1.0,3.0
11100.0,0.2899,334.28,0.0,1.0,36.0,1.0,0.0,3.0
20000.0,0.2899,654.68,8.0,1.0,36.0,10.0,1.0,1.0
1000.0,0.1399,279.16,8.0,1.0,60.0,14.0,0.0,4.0
14000.0,0.1465,330.5,8.0,1.0,60.0,15.0,0.0,0.0
15000.0,0.2899,338.93,8.0,1.0,60.0,12.0,1.0,4.0
1200.0,0.2899,38.26,8.0,1.0,36.0,7.0,0.0,2.0
22875.0,0.1757,575.54,8.0,1.0,60.0,19.0,1.0,4.0
35000.0,0.2899,1095.0,8.0,1.0,36.0,5.0,1.0,1.0
30000.0,0.2899,938.57,8.0,1.0,60.0,5.0,1.0,1.0
18000.0,0.2899,549.56,8.0,1.0,36.0,2.0,0.0,3.0
7500.0,0.2899,235.65,8.0,1.0,36.0,6.0,1.0,2.0
28975.0,0.1561,1013.11,8.0,1.0,60.0,16.0,1.0,3.0
1000.0,0.2899,739.85,8.0,1.0,36.0,3.0,1.0,3.0
12000.0,0.2899,387.15,8.0,1.0,36.0,8.0,0.0,3.0
30000.0,0.2899,967.88,8.0,1.0,36.0,8.0,1.0,2.0
15000.0,0.2899,469.29,8.0,1.0,36.0,5.0,1.0,1.0
18000.0,0.2899,563.15,8.0,1.0,36.0,5.0,1.0,2.0
8000.0,0.1333,270.83,8.0,1.0,36.0,13.0,0.0,1.0
8000.0,0.2899,250.29,8.0,0.0,36.0,5.0,0.0,3.0
3500.0,0.2899,114.57,8.0,1.0,60.0,9.0,0.0,3.0
12000.0,0.2899,371.96,8.0,1.0,60.0,4.0,1.0,2.0
9000.0,0.2899,286.92,8.0,1.0,36.0,7.0,1.0,1.0
6000.0,0.2899,188.52,8.0,1.0,36.0,6.0,1.0,4.0
1000.0,0.1699,860.9,8.0,1.0,36.0,18.0,1.0,2.0
13000.0,0.2899,419.42,8.0,1.0,36.0,8.0,1.0,2.0
7300.0,0.1919,268.3,8.0,1.0,36.0,23.0,1.0,2.0
35000.0,0.1399,814.21,8.0,1.0,60.0,14.0,1.0,2.0
31500.0,0.1825,804.19,9.0,1.0,60.0,21.0,1.0,4.0
15000.0,0.2899,478.19,9.0,1.0,36.0,7.0,1.0,4.0
8400.0,0.1825,304.74,8.0,1.0,36.0,21.0,1.0,3.0
1000.0,0.1561,251.75,8.0,1.0,36.0,16.0,1.0,1.0
8000.0,0.2899,246.62,8.0,1.0,60.0,3.0,0.0,2.0
28000.0,0.1825,714.83,8.0,0.0,60.0,25.0,1.0,3.0
7000.0,0.1655,248.01,8.0,1.0,36.0,20.0,1.0,2.0
30000.0,0.2899,938.57,0.0,1.0,36.0,5.0,1.0,4.0
31200.0,0.1465,736.53,8.0,1.0,60.0,15.0,1.0,3.0
26975.0,0.2899,586.37,8.0,1.0,60.0,9.0,0.0,4.0
15000.0,0.2899,500.3,8.0,1.0,36.0,11.0,1.0,3.0
7000.0,0.2899,219.0,8.0,1.0,36.0,5.0,0.0,4.0
10000.0,0.2899,318.79,8.0,1.0,36.0,7.0,0.0,1.0
5000.0,0.1465,172.48,9.0,1.0,36.0,15.0,1.0,3.0
10000.0,0.2899,220.08,8.0,1.0,60.0,10.0,0.0,2.0
21700.0,0.2899,681.81,8.0,1.0,36.0,6.0,0.0,0.0
25000.0,0.1699,1372.97,8.0,1.0,60.0,18.0,1.0,4.0
7000.0,0.2899,219.94,8.0,1.0,36.0,6.0,1.0,1.0
8000.0,0.2899,258.1,8.0,1.0,36.0,10.0,0.0,3.0
35000.0,0.1333,1184.86,8.0,1.0,36.0,13.0,1.0,2.0
26400.0,0.1825,673.99,8.0,1.0,60.0,21.0,0.0,1.0
8500.0,0.2899,283.51,8.0,1.0,36.0,11.0,1.0,1.0
24000.0,0.1333,550.14,8.0,1.0,60.0,15.0,1.0,2.0
12000.0,0.1333,275.07,8.0,1.0,60.0,13.0,1.0,2.0
14500.0,0.2899,1372.97,8.0,1.0,36.0,5.0,1.0,1.0
24000.0,0.2899,774.3,8.0,1.0,36.0,10.0,1.0,3.0
8000.0,0.2899,255.04,8.0,1.0,36.0,7.0,1.0,2.0
14000.0,0.2899,313.48,8.0,1.0,60.0,11.0,0.0,3.0
15000.0,0.2899,483.94,0.0,1.0,36.0,8.0,1.0,1.0
10600.0,0.2899,337.92,8.0,1.0,36.0,7.0,1.0,2.0
15000.0,0.2899,483.94,8.0,1.0,36.0,8.0,1.0,3.0
28000.0,0.2899,608.65,8.0,1.0,60.0,9.0,0.0,1.0
13025.0,0.1655,461.47,8.0,1.0,36.0,17.0,1.0,2.0
12000.0,0.2899,264.1,9.0,1.0,60.0,10.0,1.0,2.0
1000.0,0.1561,241.12,8.0,1.0,60.0,16.0,1.0,4.0
1600.0,0.1465,55.2,8.0,1.0,36.0,15.0,1.0,2.0
20000.0,0.1561,482.23,8.0,1.0,60.0,16.0,1.0,2.0
7000.0,0.2899,219.94,8.0,1.0,36.0,6.0,1.0,2.0
4000.0,0.1465,137.98,8.0,1.0,36.0,15.0,1.0,2.0
29550.0,0.2899,974.87,8.0,1.0,36.0,10.0,0.0,0.0
1000.0,0.2899,233.48,8.0,1.0,36.0,11.0,1.0,4.0
6000.0,0.2899,191.28,8.0,1.0,36.0,7.0,1.0,1.0
18200.0,0.2899,600.43,8.0,1.0,36.0,10.0,0.0,3.0
12000.0,0.2899,387.15,8.0,1.0,60.0,8.0,1.0,1.0
9200.0,0.2578,369.6,0.0,1.0,36.0,30.0,1.0,1.0
6000.0,0.2899,200.12,8.0,1.0,36.0,11.0,0.0,3.0
8000.0,0.2899,247.97,8.0,1.0,36.0,4.0,1.0,2.0
20000.0,0.2899,616.54,8.0,1.0,36.0,3.0,1.0,1.0
15000.0,0.2899,326.07,8.0,1.0,60.0,9.0,1.0,1.0
7325.0,0.1757,1372.97,8.0,1.0,36.0,19.0,1.0,3.0
2800.0,0.1333,94.79,8.0,1.0,36.0,13.0,1.0,4.0
19200.0,0.1855,493.32,8.0,1.0,60.0,22.0,1.0,1.0
9000.0,0.2899,278.97,8.0,1.0,60.0,4.0,1.0,4.0
35000.0,0.2899,1099.69,8.0,1.0,36.0,6.0,1.0,1.0
30000.0,0.2899,967.88,8.0,1.0,36.0,8.0,1.0,4.0
8000.0,0.1399,273.39,8.0,1.0,36.0,14.0,1.0,1.0
1000.0,0.1465,34.5,8.0,1.0,36.0,15.0,1.0,0.0
4000.0,0.2899,129.05,8.0,1.0,36.0,8.0,1.0,2.0
22800.0,0.2899,510.53,8.0,1.0,60.0,11.0,1.0,2.0
35000.0,0.1855,899.28,8.0,1.0,60.0,22.0,1.0,2.0
25000.0,0.1333,846.33,0.0,1.0,36.0,13.0,0.0,3.0
4500.0,0.1333,152.34,8.0,1.0,36.0,13.0,0.0,2.0
24000.0,0.1561,578.68,8.0,1.0,60.0,16.0,1.0,1.0
35000.0,0.1785999999999999,886.11,8.0,1.0,60.0,20.0,1.0,3.0
11325.0,0.1825,289.13,8.0,1.0,60.0,21.0,1.0,4.0
20000.0,0.2899,628.39,9.0,1.0,36.0,6.0,1.0,4.0
6000.0,0.2899,185.98,8.0,1.0,36.0,4.0,0.0,2.0
10800.0,0.1333,247.57,8.0,1.0,60.0,13.0,1.0,1.0
15500.0,0.1399,360.58,8.0,1.0,60.0,14.0,0.0,3.0
6000.0,0.2899,200.12,8.0,1.0,36.0,11.0,1.0,4.0
15000.0,0.2899,471.3,8.0,1.0,36.0,6.0,0.0,1.0
20000.0,0.2899,472.14,8.0,1.0,60.0,15.0,1.0,2.0
20000.0,0.2899,667.06,8.0,1.0,60.0,11.0,0.0,2.0
10000.0,0.1333,229.23,8.0,1.0,60.0,13.0,1.0,0.0
20000.0,0.1757,503.21,8.0,1.0,60.0,19.0,1.0,2.0
20000.0,0.2899,625.72,8.0,1.0,36.0,5.0,1.0,1.0
8075.0,0.1919,296.78,8.0,1.0,36.0,23.0,1.0,2.0
19000.0,0.2899,594.43,8.0,1.0,36.0,5.0,0.0,4.0
24700.0,0.1785999999999999,625.34,0.0,1.0,60.0,20.0,1.0,2.0
15000.0,0.2899,478.19,8.0,1.0,36.0,7.0,0.0,3.0
10000.0,0.2899,329.91,8.0,1.0,36.0,10.0,1.0,1.0
9900.0,0.2899,315.61,0.0,1.0,36.0,7.0,1.0,3.0
4000.0,0.2899,134.18,8.0,1.0,36.0,12.0,0.0,1.0
17000.0,0.2899,526.94,9.0,1.0,36.0,4.0,0.0,2.0
1000.0,0.2899,521.03,8.0,1.0,60.0,7.0,0.0,2.0
22000.0,0.2899,737.99,8.0,1.0,36.0,12.0,1.0,1.0
3800.0,0.2899,119.4,8.0,1.0,36.0,6.0,0.0,2.0
6500.0,0.2899,209.71,8.0,1.0,36.0,10.0,1.0,2.0
31500.0,0.2899,924.39,9.0,1.0,60.0,29.0,1.0,1.0
4000.0,0.2899,122.13,8.0,1.0,36.0,2.0,1.0,1.0
28000.0,0.1655,992.02,8.0,1.0,36.0,17.0,1.0,2.0
20000.0,0.1399,465.27,8.0,1.0,60.0,14.0,1.0,0.0
16000.0,0.2899,347.8,8.0,1.0,60.0,9.0,1.0,3.0
20000.0,0.2899,645.25,8.0,1.0,36.0,8.0,0.0,1.0
12000.0,0.1825,306.36,8.0,1.0,60.0,21.0,1.0,4.0
16000.0,0.2899,333.46,8.0,1.0,60.0,7.0,1.0,1.0
1000.0,0.2899,32.74,8.0,1.0,36.0,9.0,1.0,2.0
13000.0,0.1785999999999999,329.13,8.0,1.0,60.0,20.0,1.0,4.0
10000.0,0.1399,341.73,8.0,1.0,36.0,14.0,0.0,1.0
3000.0,0.2899,98.21,8.0,1.0,36.0,9.0,0.0,1.0
24200.0,0.1699,601.31,9.0,1.0,60.0,18.0,1.0,4.0
4650.0,0.2899,155.99,8.0,1.0,36.0,12.0,1.0,2.0
11000.0,0.2899,350.67,8.0,1.0,60.0,7.0,1.0,4.0
35000.0,0.1465,1207.3,8.0,1.0,36.0,15.0,1.0,1.0
7200.0,0.1561,251.75,8.0,1.0,36.0,16.0,1.0,2.0
7500.0,0.1757,269.53,8.0,1.0,36.0,19.0,0.0,4.0
10000.0,0.2899,314.2,8.0,1.0,36.0,6.0,1.0,3.0
12775.0,0.2899,301.58,8.0,1.0,60.0,15.0,0.0,1.0
22000.0,0.1999,582.75,8.0,1.0,60.0,24.0,1.0,2.0
22000.0,0.2899,688.29,8.0,1.0,60.0,5.0,1.0,1.0
1175.0,0.1999,43.67,8.0,1.0,36.0,24.0,0.0,2.0
1000.0,0.2899,395.89,8.0,1.0,36.0,10.0,1.0,4.0
21600.0,0.2899,724.57,8.0,1.0,36.0,12.0,0.0,2.0
1000.0,0.1465,507.55,8.0,1.0,60.0,15.0,0.0,3.0
35000.0,0.1399,814.21,8.0,1.0,60.0,14.0,1.0,1.0
14500.0,0.2899,449.45,8.0,1.0,36.0,4.0,1.0,1.0
15000.0,0.2899,318.64,8.0,1.0,60.0,8.0,0.0,3.0
10000.0,0.2899,217.38,8.0,1.0,60.0,9.0,0.0,1.0
28000.0,0.2899,843.22,8.0,1.0,36.0,1.0,1.0,2.0
1000.0,0.2899,1139.82,8.0,1.0,36.0,10.0,1.0,2.0
12000.0,0.2899,1372.97,8.0,1.0,36.0,9.0,1.0,1.0
24000.0,0.1699,596.34,8.0,1.0,60.0,18.0,1.0,2.0
5000.0,0.2899,150.58,8.0,1.0,36.0,1.0,0.0,1.0
15000.0,0.2899,483.94,8.0,1.0,36.0,8.0,0.0,4.0
31000.0,0.2899,974.01,8.0,1.0,36.0,6.0,1.0,1.0
14000.0,0.2899,438.0,8.0,1.0,36.0,5.0,1.0,2.0
6000.0,0.2899,200.12,0.0,1.0,36.0,11.0,0.0,2.0
25000.0,0.1333,573.06,8.0,1.0,60.0,13.0,0.0,4.0
22400.0,0.1399,521.1,8.0,1.0,60.0,14.0,0.0,2.0
16000.0,0.2899,397.56,8.0,1.0,60.0,18.0,1.0,1.0
24000.0,0.2899,732.74,8.0,1.0,36.0,2.0,0.0,1.0
35000.0,0.1855,899.28,8.0,1.0,60.0,22.0,1.0,1.0
35000.0,0.2899,1129.19,8.0,1.0,36.0,8.0,1.0,2.0
24000.0,0.2899,488.71,8.0,1.0,60.0,6.0,1.0,1.0
16000.0,0.2899,347.8,8.0,1.0,60.0,9.0,0.0,4.0
5000.0,0.2899,159.4,8.0,1.0,36.0,7.0,1.0,1.0
12000.0,0.2899,382.55,8.0,1.0,36.0,7.0,1.0,4.0
1000.0,0.1333,284.37,8.0,1.0,36.0,13.0,1.0,2.0
7000.0,0.2899,233.48,8.0,1.0,36.0,11.0,1.0,4.0
5000.0,0.2899,157.1,8.0,1.0,36.0,6.0,0.0,3.0
17000.0,0.1465,401.32,8.0,1.0,60.0,15.0,1.0,3.0
8000.0,0.2899,255.04,8.0,1.0,60.0,7.0,1.0,2.0
